19611207,0.8,1.1,-1.1,-1.2,0.2,2.7,
19611208,-3.1,-1.7,-2.5,-5.5,-2.7,-0.4,
19611209,-8.0,-3.8,-7.3,-8.9,-6.7,-2.5,
19611210,-4.1,-2.5,-2.8,-8.2,-3.7,-2.0,
19611211,-0.5,-0.5,-2.4,-5.6,-1.5,0.0,
19611212,-4.9,-2.0,-4.7,-4.9,-4.1,-2.0,
19611213,-7.0,-4.3,-4.8,-8.2,-5.6,-3.0,
19611214,-7.3,-4.1,-10.0,-10.3,-7.6,-3.8,
19611215,-11.1,-6.8,-10.5,-12.2,-9.9,-6.5,
19611216,-5.3,-3.8,-2.6,-12.8,-4.6,-1.3,
19611217,-1.0,1.2,1.3,-3.4,0.1,2.2,
19611218,0.3,0.9,0.4,-1.3,0.4,1.6,
19611219,0.1,1.4,-0.7,-0.8,0.1,2.0,
19611220,3.2,0.7,-0.5,-2.2,1.2,3.7,
19611221,-3.8,-4.2,-7.5,-7.7,-5.0,0.1,
19611222,-8.8,-7.5,-7.0,-9.1,-7.7,-5.3,
19611223,-12.6,-11.5,-13.6,-14.6,-12.3,-6.6,
19611224,-6.5,-5.5,-2.4,-13.7,-5.4,-2.2,
19611225,-5.1,-3.3,-5.1,-6.4,-4.7,-2.2,
19611226,-10.9,-9.0,-11.4,-13.5,-10.4,-4.2,
19611227,-12.0,-10.9,-9.9,-20.5,-11.8,-9.3,
19611228,-6.8,-3.0,-8.8,-10.0,-6.7,-2.3,
19611229,-4.8,-4.7,-6.6,-9.9,-5.6,-2.0,
19611230,-2.4,0.5,2.1,-6.6,-0.5,2.6,
19611231,2.7,3.4,3.2,2.0,3.0,4.1,
19620101,0.8,0.8,-0.6,-0.9,0.5,3.7,
19620102,-6.6,-6.7,-4.4,-8.5,-5.5,-0.3,
19620103,-4.8,-1.9,-3.2,-8.7,-3.8,-0.8,
19620104,-2.9,0.0,-3.0,-9.0,-2.8,0.2,
19620105,0.8,3.1,3.6,-6.3,1.7,4.7,
19620106,0.1,0.8,-0.7,-1.8,0.2,4.3,
19620107,-2.9,-5.0,-4.6,-6.5,-3.8,0.1,
19620108,2.7,4.3,2.5,-4.7,2.3,4.7,
19620109,1.0,2.2,1.3,0.8,1.4,2.9,
19620110,1.3,2.0,2.3,0.5,1.8,3.1,
19620111,1.8,2.0,2.5,0.9,2.1,3.3,
19620112,5.2,5.0,2.4,2.1,4.0,5.7,
19620113,3.1,1.8,1.2,0.9,2.1,3.3,
19620114,0.1,-0.9,-3.0,-3.5,-1.3,1.5,
19620115,-3.6,-4.0,-5.2,-5.7,-4.1,-1.2,
19620116,-6.2,0.7,1.9,-10.5,-2.2,2.3,
19620117,1.8,2.9,3.2,1.3,2.6,4.5,
19620118,4.2,5.0,4.0,2.9,4.2,5.2,
19620119,0.7,2.1,1.2,0.1,1.4,4.6,
19620120,0.7,0.3,-3.6,-3.8,-1.0,2.2,
19620121,-1.8,-3.1,-8.9,-10.0,-5.1,-1.5,
19620122,0.9,0.3,3.7,0.3,1.9,3.8,
19620123,0.9,-0.7,-1.6,-2.0,-0.1,3.8,
19620124,-2.1,-1.4,-2.1,-2.5,-2.0,-1.3,
19620125,-3.0,-2.1,-4.6,-7.1,-3.6,-1.3,
19620126,-6.7,-8.1,-10.1,-12.1,-8.2,-3.7,
19620127,-4.8,-2.1,-4.8,-10.3,-4.6,-1.8,
19620128,-10.3,-8.5,-6.3,-11.6,-8.3,-4.8,
19620129,-10.2,-6.0,-14.3,-14.8,-10.8,-4.7,
19620130,-18.2,-7.8,-7.6,-19.7,-12.2,-6.4,
19620131,-7.4,-4.0,-3.1,-8.9,-5.1,-2.0,
19620201,-1.9,-0.1,-2.0,-4.1,-1.6,0.2,
19620202,-2.8,-2.1,-1.9,-3.5,-2.3,-0.8,
19620203,-6.4,-2.0,-0.7,-7.3,-3.3,-0.5,
19620204,0.2,1.0,0.8,-1.7,0.6,2.6,
19620205,-0.3,1.8,1.2,-3.7,0.5,2.5,
19620206,-0.8,-0.1,-1.3,-2.1,-0.7,1.5,
19620207,1.0,1.8,2.3,-4.1,1.2,2.9,
19620208,2.4,2.9,1.1,0.9,2.0,3.2,
19620209,-4.2,-1.0,-0.4,-5.7,-2.0,1.3,
19620210,1.7,4.5,5.9,-0.7,3.7,6.2,
19620211,3.2,2.2,0.5,0.4,2.2,5.9,
19620212,0.0,0.7,0.6,-1.1,0.3,1.3,
19620213,-5.4,-3.1,-4.8,-6.8,-4.3,0.6,
19620214,-4.2,-4.1,-5.5,-6.1,-4.7,-3.5,
19620215,-9.8,-6.8,-7.9,-12.6,-8.5,-5.0,
19620216,-0.3,2.9,1.0,-8.1,0.2,3.0,
19620217,-3.1,-6.8,-7.4,-8.2,-5.2,1.0,
19620218,-6.4,-5.0,-5.3,-7.5,-5.7,-4.2,
19620219,-4.1,-0.6,-2.0,-11.8,-3.0,1.3,
19620220,-0.1,4.1,-0.1,-5.1,0.8,5.9,
19620221,-3.0,-2.4,-4.0,-4.2,-3.0,0.1,
19620222,-12.2,-2.9,-5.8,-12.7,-7.5,-1.0,
19620223,-15.8,-3.7,0.3,-15.9,-6.9,1.3,
19620224,-3.7,-2.4,-2.8,-4.1,-2.8,0.8,
19620225,-2.3,-1.5,-2.8,-2.9,-2.3,-1.3,
19620226,-4.1,-3.2,-3.6,-4.6,-3.7,-2.3,
19620227,-5.2,-4.0,-5.0,-5.5,-4.8,-3.4,
19620228,-11.9,-3.6,-3.9,-14.5,-7.1,-1.4,
19620301,-11.2,0.1,-3.4,-11.6,-5.5,0.7,
19620302,-2.8,-1.6,-2.6,-5.3,-2.5,-0.8,
19620303,-3.1,-2.7,-4.8,-4.9,-3.5,-1.7,
19620304,-6.3,-3.6,-7.3,-10.2,-6.0,-2.6,
19620305,-20.1,-4.5,-10.6,-20.2,-12.4,-3.0,
19620306,-17.2,-4.2,-6.5,-18.5,-10.2,-3.7,
19620307,-16.9,-3.0,-8.7,-18.0,-10.3,-2.2,
19620308,-11.8,-2.2,-3.8,-13.3,-6.5,0.2,
19620309,-10.9,0.1,-0.4,-12.3,-4.6,1.3,
19620310,-0.1,-0.1,-0.1,-1.8,-0.2,0.4,
19620311,-4.4,-3.8,-6.6,-6.6,-4.6,0.0,
19620312,-17.0,-3.8,-7.2,-17.6,-10.1,-3.0,
19620313,-13.3,-3.4,-7.4,-14.5,-8.6,-3.2,
19620314,-18.1,-5.2,-5.9,-19.1,-10.5,-2.8,
19620315,-18.4,-1.2,-3.4,-19.7,-8.8,0.6,
19620316,-8.5,1.2,-2.1,-9.8,-3.6,2.8,
19620317,-11.8,2.2,-1.0,-13.6,-4.4,3.6,
19620318,-11.7,-1.2,-4.4,-12.6,-6.3,0.3,
19620319,-9.6,-1.7,-4.6,-13.6,-5.9,0.2,
19620320,-6.6,-0.9,-3.2,-10.1,-4.1,0.5,
19620321,-11.6,0.5,-2.9,-13.2,-5.4,2.1,
19620322,-10.9,1.1,-0.8,-12.9,-4.3,3.6,
19620323,-3.1,0.1,-1.9,-5.5,-1.9,0.7,
19620324,-13.2,1.4,-0.4,-13.9,-4.9,3.5,
